/CLK (x=0.6) X,/CLK (x=0.6) Y,/D (x=0.6) X,/D (x=0.6) Y,/Q (x=0.6) X,/Q (x=0.6) Y
1.810115750247652e-07,0.6,1.810115750247652e-07,0.6,1.810115750247652e-07,3.417687523994123e-06
1.810117639954826e-07,0.6,1.810117639954826e-07,0.6,1.810117639954826e-07,3.14096112950792e-06
1.810121419369175e-07,0.6,1.810121419369175e-07,0.6,1.810121419369175e-07,2.580908172995183e-06
1.810128978197874e-07,0.6,1.810128978197874e-07,0.6,1.810128978197874e-07,1.530235613308789e-06
1.810138420459688e-07,0.6,1.810138420459688e-07,0.6,1.810138420459688e-07,2.883641574957281e-07
1.810143141590596e-07,0.6,1.810143141590596e-07,0.6,1.810143141590596e-07,-3.637371176938037e-07
1.810152583852411e-07,0.6,1.810152583852411e-07,0.6,1.810152583852411e-07,-1.541129532292783e-06
1.810171468376041e-07,0.6,1.810171468376041e-07,0.6,1.810171468376041e-07,-3.452027726989278e-06
1.810203815608211e-07,0.6,1.810203815608211e-07,0.6,1.810203815608211e-07,-5.475684528708232e-06
1.810219989224296e-07,0.6,1.810219989224296e-07,0.6,1.810219989224296e-07,-5.988147821818649e-06
1.810252336456467e-07,0.6,1.810252336456467e-07,0.6,1.810252336456467e-07,-6.389047406368809e-06
1.810317030920808e-07,0.6,1.810317030920808e-07,0.6,1.810317030920808e-07,-5.72600281523988e-06
1.810440460190866e-07,0.6,1.810440460190866e-07,0.6,1.810440460190866e-07,-3.091188116016657e-06
1.810627146015511e-07,0.6,1.810627146015511e-07,0.6,1.810627146015511e-07,-3.654115239766156e-07
1.810893988353171e-07,0.6,1.810893988353171e-07,0.6,1.810893988353171e-07,8.402210646871578e-07
1.81128873054388e-07,0.6,1.81128873054388e-07,0.6,1.81128873054388e-07,1.322279226582557e-06
1.811647552395698e-07,0.6,1.811647552395698e-07,0.6,1.811647552395698e-07,1.526097131879273e-06
1.811968666613799e-07,0.6,1.811968666613799e-07,0.6,1.811968666613799e-07,2.285563416497569e-06
1.812215266529415e-07,0.6,1.812215266529415e-07,0.6,1.812215266529415e-07,2.594388630570036e-06
1.812448199104694e-07,0.6,1.812448199104694e-07,0.6,1.812448199104694e-07,2.103926820917912e-06
1.812632530120509e-07,0.6,1.812632530120509e-07,0.6,1.812632530120509e-07,1.183351178190154e-06
1.812838900470055e-07,0.6,1.812838900470055e-07,0.6,1.812838900470055e-07,2.470735046674852e-07
1.813016709234907e-07,0.6,1.813016709234907e-07,0.6,1.813016709234907e-07,-5.730342773995554e-07
1.813220982366531e-07,0.6,1.813220982366531e-07,0.6,1.813220982366531e-07,-2.25715884167431e-06
1.813385711301119e-07,0.6,1.813385711301119e-07,0.6,1.813385711301119e-07,-4.709138763814546e-06
1.813564018312732e-07,0.6,1.813564018312732e-07,0.6,1.813564018312732e-07,-1.060555878901067e-05
1.813719722377743e-07,0.6,1.813719722377743e-07,0.6,1.813719722377743e-07,-1.849195881483369e-05
1.813840041514176e-07,0.6,1.813840041514176e-07,0.6,1.813840041514176e-07,-2.246442992340003e-05
1.813989720535738e-07,0.6,1.813989720535738e-07,0.6,1.813989720535738e-07,-1.420213778094036e-05
1.814156596944044e-07,0.6,1.814156596944044e-07,0.6,1.814156596944044e-07,-3.743488148798039e-06
1.814312626361865e-07,0.6,1.814312626361865e-07,0.6,1.814312626361865e-07,7.151022134331689e-06
1.814512756494934e-07,0.6,1.814512756494934e-07,0.6,1.814512756494934e-07,1.698912242843426e-05
1.814841747816629e-07,0.6,1.814841747816629e-07,0.6,1.814841747816629e-07,3.136340599195553e-05
1.8151e-07,0.6,1.8151e-07,0.6,1.8151e-07,4.344597832293164e-05
1.815100390625e-07,0.5976562499987503,1.815100390625e-07,0.6,1.815100390625e-07,4.343512200714224e-05
