/CK X,/CK Y,/D X,/D Y,/QD X,/QD Y
1.0440015625e-07,0,1.0440015625e-07,0.01250000000087444,1.0440015625e-07,6.082048310360177e-08
1.04400234375e-07,0,1.04400234375e-07,0.01875000000131167,1.04400234375e-07,7.046513665688644e-08
1.044003705674844e-07,0,1.044003705674844e-07,0.02964539875141758,1.044003705674844e-07,8.025422025656656e-08
1.044006173485487e-07,0,1.044006173485487e-07,0.04938788389593057,1.044006173485487e-07,1.028522753147936e-07
1.044011094177176e-07,0,1.044011094177176e-07,0.08875341740743281,1.044011094177176e-07,1.274238390262792e-07
1.044020644524496e-07,0,1.044020644524496e-07,0.165156195969581,1.044020644524496e-07,1.430707149734679e-07
1.044038383344062e-07,0,1.044038383344062e-07,0.3070667524926671,1.044038383344062e-07,1.035338133719717e-07
1.044064373901323e-07,0,1.044064373901323e-07,0.5149912105883739,1.044064373901323e-07,-2.968121049699151e-09
1.044082186950662e-07,0,1.044082186950662e-07,0.6574956052941111,1.044082186950662e-07,-4.685874113340949e-08
1.0441e-07,0,1.0441e-07,0.7999999999998485,1.0441e-07,-6.41739604879575e-08
1.044101074713925e-07,0,1.044101074713925e-07,0.8,1.044101074713925e-07,-6.888513691331685e-08
1.044103224141777e-07,0,1.044103224141777e-07,0.8,1.044103224141777e-07,-7.920979864679207e-08
1.044104298855702e-07,0,1.044104298855702e-07,0.8,1.044104298855702e-07,-8.300404755967112e-08
1.044106448283553e-07,0,1.044106448283553e-07,0.8,1.044106448283553e-07,-8.852401293809986e-08
1.044110747139255e-07,0,1.044110747139255e-07,0.8,1.044110747139255e-07,-9.237660457806211e-08
1.044117128929703e-07,0,1.044117128929703e-07,0.8,1.044117128929703e-07,-8.391853216502389e-08
1.0441298925106e-07,0,1.0441298925106e-07,0.8,1.0441298925106e-07,-4.258298099032154e-08
1.044135957801561e-07,0,1.044135957801561e-07,0.8,1.044135957801561e-07,-1.559325993918597e-08
1.044148088383483e-07,0,1.044148088383483e-07,0.8,1.044148088383483e-07,3.598678925525734e-08
1.044172349547328e-07,0,1.044172349547328e-07,0.8,1.044172349547328e-07,1.082158758252203e-07
1.044216646098789e-07,0,1.044216646098789e-07,0.8,1.044216646098789e-07,1.320379793242413e-07
1.044272292094704e-07,0,1.044272292094704e-07,0.8,1.044272292094704e-07,7.461684463617463e-08
1.044353283850428e-07,0,1.044353283850428e-07,0.8,1.044353283850428e-07,2.941539305564794e-08
1.044433370140556e-07,0,1.044433370140556e-07,0.8,1.044433370140556e-07,4.234957256441726e-08
1.044496993814671e-07,0,1.044496993814671e-07,0.8,1.044496993814671e-07,4.860526044225278e-08
1.044563588932051e-07,0,1.044563588932051e-07,0.8,1.044563588932051e-07,4.379360275101315e-08
1.044613179554416e-07,0,1.044613179554416e-07,0.8,1.044613179554416e-07,4.972106487933917e-08
1.044663606778614e-07,0,1.044663606778614e-07,0.8,1.044663606778614e-07,1.141082408778706e-07
1.044693786672728e-07,0,1.044693786672728e-07,0.8,1.044693786672728e-07,2.802089230001146e-07
1.044727790565156e-07,0,1.044727790565156e-07,0.8,1.044727790565156e-07,4.748834317136631e-07
1.044759338280298e-07,0,1.044759338280298e-07,0.8,1.044759338280298e-07,4.116710307213103e-07
1.04479607596442e-07,0,1.04479607596442e-07,0.8,1.04479607596442e-07,5.098664575868199e-08
1.044835269053324e-07,0,1.044835269053324e-07,0.8,1.044835269053324e-07,-2.679900889734297e-07
1.044876652965815e-07,0,1.044876652965815e-07,0.8,1.044876652965815e-07,-4.323779382049081e-07
1.044929059747044e-07,0,1.044929059747044e-07,0.8,1.044929059747044e-07,-4.540527948740619e-07
1.044987406356308e-07,0,1.044987406356308e-07,0.8,1.044987406356308e-07,-1.074843484762287e-07
1.045046805034126e-07,0,1.045046805034126e-07,0.8,1.045046805034126e-07,1.001039232083445e-07
1.045105388264227e-07,0,1.045105388264227e-07,0.8,1.045105388264227e-07,1.170547057857219e-07
1.045173918958908e-07,0,1.045173918958908e-07,0.8,1.045173918958908e-07,2.314093403871867e-07
1.045246272399334e-07,0,1.045246272399334e-07,0.8,1.045246272399334e-07,2.918508400530244e-07
1.045309997744779e-07,0,1.045309997744779e-07,0.8,1.045309997744779e-07,1.658593595687054e-07
1.04538900056463e-07,0,1.04538900056463e-07,0.8,1.04538900056463e-07,6.161864165957922e-08
1.045483957303504e-07,0,1.045483957303504e-07,0.8,1.045483957303504e-07,1.878800281297584e-08
1.045602146351381e-07,0,1.045602146351381e-07,0.8,1.045602146351381e-07,1.880568992007981e-08
1.045748614221373e-07,0,1.045748614221373e-07,0.8,1.045748614221373e-07,3.466301036249815e-08
1.045942172213393e-07,0,1.045942172213393e-07,0.8,1.045942172213393e-07,4.60951192684881e-08
1.046216617003554e-07,0,1.046216617003554e-07,0.8,1.046216617003554e-07,4.934297998281041e-08
1.04665231414732e-07,0,1.04665231414732e-07,0.8,1.04665231414732e-07,4.899763914042908e-08
1.047474475734878e-07,0,1.047474475734878e-07,0.8,1.047474475734878e-07,4.918706183261776e-08
1.048527519143911e-07,0,1.048527519143911e-07,0.8,1.048527519143911e-07,4.902995783779763e-08
1.049313759571956e-07,0,1.049313759571956e-07,0.8,1.049313759571956e-07,4.917248856569878e-08
1.0501e-07,0,1.0501e-07,0.8,1.0501e-07,4.90361630425932e-08
1.050100390625e-07,0,1.050100390625e-07,0.7968749999995002,1.050100390625e-07,4.713914700351342e-08
1.050101171875e-07,0,1.050101171875e-07,0.790624999999063,1.050101171875e-07,4.259935371441768e-08
1.0501015625e-07,0,1.0501015625e-07,0.7874999999988443,1.0501015625e-07,4.040750373537469e-08
1.05010234375e-07,0,1.05010234375e-07,0.7812499999984072,1.05010234375e-07,3.658309448568219e-08
1.050103904727275e-07,0,1.050103904727275e-07,0.76876218179774,1.050103904727275e-07,3.453241368953914e-08
1.050106335403326e-07,0,1.050106335403326e-07,0.7493167733943247,1.050106335403326e-07,2.781165052239616e-08
1.050111196755427e-07,0,1.050111196755427e-07,0.7104259565874942,1.050111196755427e-07,1.670975904521279e-08
1.050120667970633e-07,0,1.050120667970633e-07,0.6346562349388331,1.050120667970633e-07,6.049700179956235e-09
1.050135305307492e-07,0,1.050135305307492e-07,0.5175575400639345,1.050135305307492e-07,8.677240992778562e-09
1.050153718509992e-07,0,1.050153718509992e-07,0.3702519200642168,1.050153718509992e-07,3.602313680325645e-08
1.050170842311695e-07,0,1.050170842311695e-07,0.2332615064407306,1.050170842311695e-07,5.801802892703017e-08
1.050185421155847e-07,0,1.050185421155847e-07,0.1166307532203005,1.050185421155847e-07,6.971543369624457e-08
1.050192710577924e-07,0,1.050192710577924e-07,0.05831537661008535,1.050192710577924e-07,7.233772552982052e-08
1.0502e-07,0,1.0502e-07,0,1.0502e-07,7.859779233774267e-08
1.050200702238841e-07,0,1.050200702238841e-07,0,1.050200702238841e-07,8.859737291098449e-08
1.050201053358262e-07,0,1.050201053358262e-07,0,1.050201053358262e-07,9.050036054178723e-08
1.050201755597103e-07,0,1.050201755597103e-07,0,1.050201755597103e-07,9.384434607462789e-08
1.050203160074786e-07,0,1.050203160074786e-07,0,1.050203160074786e-07,1.023521470520277e-07
1.050204929905565e-07,0,1.050204929905565e-07,0,1.050204929905565e-07,1.104613449239119e-07
1.050208469567124e-07,0,1.050208469567124e-07,0,1.050208469567124e-07,1.261572291805951e-07
1.05021554889024e-07,0,1.05021554889024e-07,0,1.05021554889024e-07,1.446404910216346e-07
1.050229707536474e-07,0,1.050229707536474e-07,0,1.050229707536474e-07,1.515573892834012e-07
1.050247257273118e-07,0,1.050247257273118e-07,0,1.050247257273118e-07,1.344990502257336e-07
1.050269220629324e-07,0,1.050269220629324e-07,0,1.050269220629324e-07,9.70775883119881e-08
1.050292649086724e-07,0,1.050292649086724e-07,0,1.050292649086724e-07,4.475252698947286e-08
1.05031152323186e-07,0,1.05031152323186e-07,0,1.05031152323186e-07,1.121022826466804e-08
1.050331678204732e-07,0,1.050331678204732e-07,0,1.050331678204732e-07,-1.067013875678446e-08
1.050357352749567e-07,0,1.050357352749567e-07,0,1.050357352749567e-07,-1.119726208945519e-08
1.050395864992954e-07,0,1.050395864992954e-07,0,1.050395864992954e-07,1.113178940420886e-08
1.050452771996923e-07,0,1.050452771996923e-07,0,1.050452771996923e-07,2.489775957962396e-08
1.050516891534077e-07,0,1.050516891534077e-07,0,1.050516891534077e-07,7.739079223855805e-10
1.050568937520253e-07,0,1.050568937520253e-07,0,1.050568937520253e-07,-3.645299673964227e-08
1.050619635661052e-07,0,1.050619635661052e-07,0,1.050619635661052e-07,7.698607142029817e-09
1.05067777443241e-07,0,1.05067777443241e-07,0,1.05067777443241e-07,1.028168415686258e-07
1.050731561870261e-07,0,1.050731561870261e-07,0,1.050731561870261e-07,1.506286192177833e-07
1.050787061339686e-07,0,1.050787061339686e-07,0,1.050787061339686e-07,1.226227309849724e-07
1.050857658820228e-07,0,1.050857658820228e-07,0,1.050857658820228e-07,5.663001395246226e-08
1.050940725893411e-07,0,1.050940725893411e-07,0,1.050940725893411e-07,2.116743604134499e-08
1.051025066340907e-07,0,1.051025066340907e-07,0,1.051025066340907e-07,7.760255637022144e-08
1.051099642919218e-07,0,1.051099642919218e-07,0,1.051099642919218e-07,1.204317492695387e-07
1.051176651779604e-07,0,1.051176651779604e-07,0,1.051176651779604e-07,1.255221861168311e-07
1.051252684811411e-07,0,1.051252684811411e-07,0,1.051252684811411e-07,1.411237837584814e-07
1.051334729473744e-07,0,1.051334729473744e-07,0,1.051334729473744e-07,-2.87519398805088e-08
1.051433949399417e-07,0,1.051433949399417e-07,0,1.051433949399417e-07,-1.633275133010628e-07
1.051526064596069e-07,0,1.051526064596069e-07,0,1.051526064596069e-07,-6.273436373802385e-09
1.051611908136265e-07,0,1.051611908136265e-07,0,1.051611908136265e-07,1.052535972046117e-07
1.051713423805018e-07,0,1.051713423805018e-07,0,1.051713423805018e-07,7.64831753767524e-08
1.05185241408067e-07,0,1.05185241408067e-07,0,1.05185241408067e-07,7.361444616941637e-08
1.052056955708988e-07,0,1.052056955708988e-07,0,1.052056955708988e-07,4.197257987334166e-08
1.052370124716035e-07,0,1.052370124716035e-07,0,1.052370124716035e-07,5.478733282464181e-08
1.052871383207293e-07,0,1.052871383207293e-07,0,1.052871383207293e-07,4.425173964749291e-08
1.053506655118585e-07,0,1.053506655118585e-07,0,1.053506655118585e-07,5.338843459766899e-08
1.054344572059917e-07,0,1.054344572059917e-07,0,1.054344572059917e-07,4.52104557255209e-08
1.055172286029959e-07,0,1.055172286029959e-07,0,1.055172286029959e-07,5.26366711260486e-08
1.056e-07,0,1.056e-07,0,1.056e-07,4.589907528804815e-08
1.056000390625e-07,0,1.056000390625e-07,0.00312500000021861,1.056000390625e-07,4.88264019918758e-08
1.056001171875e-07,0,1.056001171875e-07,0.009375000000655833,1.056001171875e-07,5.524522202218633e-08
1.0560015625e-07,0,1.0560015625e-07,0.01250000000087444,1.0560015625e-07,6.082048322467408e-08
1.05600234375e-07,0,1.05600234375e-07,0.01875000000131167,1.05600234375e-07,7.046513685824621e-08
1.056003705674844e-07,0,1.056003705674844e-07,0.02964539875141758,1.056003705674844e-07,8.025422049808277e-08
1.056006173485487e-07,0,1.056006173485487e-07,0.04938788389593057,1.056006173485487e-07,1.028522755912845e-07
1.056011094177176e-07,0,1.056011094177176e-07,0.08875341740743281,1.056011094177176e-07,1.274238394061585e-07
1.056020644524496e-07,0,1.056020644524496e-07,0.165156195969581,1.056020644524496e-07,1.430707154118479e-07
1.056038383344062e-07,0,1.056038383344062e-07,0.3070667524926671,1.056038383344062e-07,1.035338136009359e-07
1.056064373901324e-07,0,1.056064373901324e-07,0.5149912105894328,1.056064373901324e-07,-2.968121669567539e-09
1.056082186950662e-07,0,1.056082186950662e-07,0.65749560529517,1.056082186950662e-07,-4.685874215482508e-08
1.0561e-07,0,1.0561e-07,0.7999999999998485,1.0561e-07,-6.417396172307566e-08
1.056101074713925e-07,0,1.056101074713925e-07,0.8,1.056101074713925e-07,-6.888513833320755e-08
1.056103224141777e-07,0,1.056103224141777e-07,0.8,1.056103224141777e-07,-7.92098002320772e-08
1.056104298855702e-07,0,1.056104298855702e-07,0.8,1.056104298855702e-07,-8.300404905381109e-08
1.056106448283553e-07,0,1.056106448283553e-07,0.8,1.056106448283553e-07,-8.852401441508343e-08
1.056110747139255e-07,0,1.056110747139255e-07,0.8,1.056110747139255e-07,-9.237660594081915e-08
1.056117128929703e-07,0,1.056117128929703e-07,0.8,1.056117128929703e-07,-8.391853335378967e-08
1.0561298925106e-07,0,1.0561298925106e-07,0.8,1.0561298925106e-07,-4.25829814505031e-08
1.056135957801561e-07,0,1.056135957801561e-07,0.8,1.056135957801561e-07,-1.559325988605977e-08
1.056148088383483e-07,0,1.056148088383483e-07,0.8,1.056148088383483e-07,3.598678979693303e-08
1.056172349547328e-07,0,1.056172349547328e-07,0.8,1.056172349547328e-07,1.082158769598671e-07
1.056216646098789e-07,0,1.056216646098789e-07,0.8,1.056216646098789e-07,1.320379797396527e-07
1.056272292094704e-07,0,1.056272292094704e-07,0.8,1.056272292094704e-07,7.461684402680661e-08
1.056353283850428e-07,0,1.056353283850428e-07,0.8,1.056353283850428e-07,2.941539193419488e-08
1.056433370140555e-07,0,1.056433370140555e-07,0.8,1.056433370140555e-07,4.234958062129792e-08
1.0564969938148e-07,0,1.0564969938148e-07,0.8,1.0564969938148e-07,4.86052491721598e-08
1.056563588932233e-07,0,1.056563588932233e-07,0.8,1.056563588932233e-07,4.379360463496541e-08
1.056613179554599e-07,0,1.056613179554599e-07,0.8,1.056613179554599e-07,4.972106623974028e-08
1.056663606778831e-07,0,1.056663606778831e-07,0.8,1.056663606778831e-07,1.141082384313397e-07
1.056693786673003e-07,0,1.056693786673003e-07,0.8,1.056693786673003e-07,2.802089324578074e-07
1.056727790565404e-07,0,1.056727790565404e-07,0.8,1.056727790565404e-07,4.748834542101191e-07
1.056759338280587e-07,0,1.056759338280587e-07,0.8,1.056759338280587e-07,4.116710103263961e-07
1.056796075964643e-07,0,1.056796075964643e-07,0.8,1.056796075964643e-07,5.098663353753051e-08
1.056835269053494e-07,0,1.056835269053494e-07,0.8,1.056835269053494e-07,-2.679900897182311e-07
1.056876652966032e-07,0,1.056876652966032e-07,0.8,1.056876652966032e-07,-4.323779376220554e-07
1.056929059747384e-07,0,1.056929059747384e-07,0.8,1.056929059747384e-07,-4.540527918917019e-07
1.056987406356649e-07,0,1.056987406356649e-07,0.8,1.056987406356649e-07,-1.074843432909058e-07
1.057046805034551e-07,0,1.057046805034551e-07,0.8,1.057046805034551e-07,1.001039207222406e-07
1.057105388264519e-07,0,1.057105388264519e-07,0.8,1.057105388264519e-07,1.170547065183194e-07
1.057173918959756e-07,0,1.057173918959756e-07,0.8,1.057173918959756e-07,2.314093443866969e-07
1.057246272399813e-07,0,1.057246272399813e-07,0.8,1.057246272399813e-07,2.918508396293345e-07
1.057309997745338e-07,0,1.057309997745338e-07,0.8,1.057309997745338e-07,1.658593570166584e-07
1.057389000565577e-07,0,1.057389000565577e-07,0.8,1.057389000565577e-07,6.161864030808885e-08
1.057483957304804e-07,0,1.057483957304804e-07,0.8,1.057483957304804e-07,1.878800257654504e-08
1.057602146353116e-07,0,1.057602146353116e-07,0.8,1.057602146353116e-07,1.880569011992391e-08
1.05774861422356e-07,0,1.05774861422356e-07,0.8,1.05774861422356e-07,3.466301058210745e-08
1.057942172216733e-07,0,1.057942172216733e-07,0.8,1.057942172216733e-07,4.609511938840039e-08
1.058216617008462e-07,0,1.058216617008462e-07,0.8,1.058216617008462e-07,4.934297998170548e-08
1.058652314157122e-07,0,1.058652314157122e-07,0.8,1.058652314157122e-07,4.899763913324311e-08
1.059474475752811e-07,0,1.059474475752811e-07,0.8,1.059474475752811e-07,4.918706184029838e-08
1.060527519166529e-07,0,1.060527519166529e-07,0.8,1.060527519166529e-07,4.902995783031453e-08
1.061313759583264e-07,0,1.061313759583264e-07,0.8,1.061313759583264e-07,4.917248857354744e-08
1.0621e-07,0,1.0621e-07,0.8,1.0621e-07,4.903616302443235e-08
1.062100390625e-07,0,1.062100390625e-07,0.7968749999995002,1.062100390625e-07,4.713914696544145e-08
1.062101171875e-07,0,1.062101171875e-07,0.790624999999063,1.062101171875e-07,4.259935354497075e-08
1.0621015625e-07,0,1.0621015625e-07,0.7874999999988443,1.0621015625e-07,4.040750362161086e-08
1.06210234375e-07,0,1.06210234375e-07,0.7812499999984072,1.06210234375e-07,3.658309437940191e-08
1.062103904727275e-07,0,1.062103904727275e-07,0.76876218179774,1.062103904727275e-07,3.453241358143119e-08
1.062106335403326e-07,0,1.062106335403326e-07,0.749316773393266,1.062106335403326e-07,2.781165045399549e-08
1.062111196755427e-07,0,1.062111196755427e-07,0.7104259565843178,1.062111196755427e-07,1.670975909072774e-08
1.062120667970633e-07,0,1.062120667970633e-07,0.6346562349335391,1.062120667970633e-07,6.049700161038171e-09
1.062135305307493e-07,0,1.062135305307493e-07,0.5175575400586405,1.062135305307493e-07,8.677241094965239e-09
1.062153718509993e-07,0,1.062153718509993e-07,0.3702519200557464,1.062153718509993e-07,3.60231368122809e-08
1.062170842311696e-07,0,1.062170842311696e-07,0.2332615064301427,1.062170842311696e-07,5.801802887672231e-08
1.062185421155848e-07,0,1.062185421155848e-07,0.1166307532150065,1.062185421155848e-07,6.971543352458775e-08
1.062192710577924e-07,0,1.062192710577924e-07,0.05831537660690911,1.062192710577924e-07,7.233772544766383e-08
1.0622e-07,0,1.0622e-07,0,1.0622e-07,7.859779223248949e-08
1.062200702238841e-07,0,1.062200702238841e-07,0,1.062200702238841e-07,8.859737281918437e-08
1.062201053358262e-07,0,1.062201053358262e-07,0,1.062201053358262e-07,9.050036052192129e-08
1.062201755597104e-07,0,1.062201755597104e-07,0,1.062201755597104e-07,9.384434588778002e-08
1.062203160074786e-07,0,1.062203160074786e-07,0,1.062203160074786e-07,1.023521469012599e-07
1.062204929905566e-07,0,1.062204929905566e-07,0,1.062204929905566e-07,1.104613446961494e-07
1.062208469567124e-07,0,1.062208469567124e-07,0,1.062208469567124e-07,1.261572290223435e-07
1.062215548890241e-07,0,1.062215548890241e-07,0,1.062215548890241e-07,1.446404908915697e-07
1.062229707536476e-07,0,1.062229707536476e-07,0,1.062229707536476e-07,1.515573893025192e-07
1.06224725727312e-07,0,1.06224725727312e-07,0,1.06224725727312e-07,1.344990501102451e-07
1.062269220629326e-07,0,1.062269220629326e-07,0,1.062269220629326e-07,9.707758843047988e-08
1.062292649086725e-07,0,1.062292649086725e-07,0,1.062292649086725e-07,4.475252686538509e-08
1.062311523231861e-07,0,1.062311523231861e-07,0,1.062311523231861e-07,1.121022828495112e-08
1.062331678204733e-07,0,1.062331678204733e-07,0,1.062331678204733e-07,-1.067013885141563e-08
1.062357352749569e-07,0,1.062357352749569e-07,0,1.062357352749569e-07,-1.119726208046433e-08
1.062395864992957e-07,0,1.062395864992957e-07,0,1.062395864992957e-07,1.113178936339606e-08
1.062452771996928e-07,0,1.062452771996928e-07,0,1.062452771996928e-07,2.489775960531913e-08
1.062516891534079e-07,0,1.062516891534079e-07,0,1.062516891534079e-07,7.739078581033301e-10
1.062568937520257e-07,0,1.062568937520257e-07,0,1.062568937520257e-07,-3.645299667544122e-08
1.062619635661055e-07,0,1.062619635661055e-07,0,1.062619635661055e-07,7.698607131067291e-09
1.062677774432415e-07,0,1.062677774432415e-07,0,1.062677774432415e-07,1.028168416963456e-07
1.062731561870264e-07,0,1.062731561870264e-07,0,1.062731561870264e-07,1.506286191859711e-07
1.062787061339691e-07,0,1.062787061339691e-07,0,1.062787061339691e-07,1.226227309652532e-07
